,id,comment_text,toxic
900,017eee07115cd868,Diamond Anatomy  Explanation  Diameter 鈥?Width of the diamond as measured thru the girdle  Table 鈥?Largest facet of a gemstone  Crown 鈥?Portion of the diamond extending from girdle to table  Girdle 鈥?Intersection of Crown  Pavilion  Defines Perimeter of Diamond  Pavilion 鈥?Bottom portion of the gemstone extending from girdle to culet  Culet 鈥?The Facet at the tip of the gemstone  Preferred culet is not visible with unaided eye 鈥渘one鈥?or 鈥渟mall鈥? Depth 鈥?Height of Gemstone from Culet to Table  Crown Angle 鈥?angle of the Bezel Facet relative to the table plane  Pavilion Angle 鈥?angle of the main facet plane with respect to the table plane  The presence of absence of the culet make the diamond either a 58 or 57 faceted   one  There are differing points of view of whether a diamond needs a culet  Some   people say that the absence of a culet ensures that light stays within the diamond    Other says that the culet being a 鈥減oint鈥?leaves the diamond susceptible to   breakage because the culet is the most delicate part of the diamond   Diameter 鈥?Width of the diamond as measured thru the girdle  Table 鈥?Largest facet of a gemstone  Crown 鈥?Portion of the diamond extending from girdle to table  Girdle 鈥?Intersection of Crown  Pavilion  Defines Perimeter of Diamond  Pavilion 鈥?Bottom portion of the gemstone extending from girdle to culet  Culet 鈥?The Facet at the tip of the gemstone  Preferred culet is not visible with unaided eye 鈥渘one鈥?or 鈥渟mall鈥? Depth 鈥?Height of Gemstone from Culet to Table  Crown Angle 鈥?angle of the Bezel Facet relative to the table plane  Pavilion Angle 鈥?angle of the main facet plane with respect to the table plane  The presence of absence of the culet make the diamond either a 58 or 57 faceted   one  There are differing points of view of whether a diamond needs a culet  Some   people say that the absence of a culet ensures that light stays within the diamond    Other says that the culet being a 鈥減oint鈥?leaves the diamond susceptible to   breakage because the culet is the most delicate part of the diamond  Diameter 鈥?Width of the diamond as measured thru the girdle  Table 鈥?Largest facet of a gemstone  Crown 鈥?Portion of the diamond extending from girdle to table  Girdle 鈥?Intersection of Crown  Pavilion  Defines Perimeter of Diamond  Pavilion 鈥?Bottom portion of the gemstone extending from girdle to culet  Culet 鈥?The Facet at the tip of the gemstone  Preferred culet is not visible with unaided eye 鈥渘one鈥?or 鈥渟mall鈥? Depth 鈥?Height of Gemstone from Culet to Table  Crown Angle 鈥?angle of the Bezel Facet relative to the table plane  Pavilion Angle 鈥?angle of the main facet plane with respect to the table plane  The presence of absence of the culet make the diamond either a 58 or 57 faceted   one  There are differing points of view of whether a diamond needs a culet  Some   people say that the absence of a culet ensures that light stays within the diamond    Other says that the culet being a 鈥減oint鈥?leaves the diamond susceptible to   breakage because the culet is the most delicate part of the diamond  Diameter 鈥?Width of the diamond as measured thru the girdle  Table 鈥?Largest facet of a gemstone  Crown 鈥?Portion of the diamond extending from girdle to table  Girdle 鈥?Intersection of Crown  Pavilion  Defines Perimeter of Diamond  Pavilion 鈥?Bottom portion of the gemstone extending from girdle to culet  Culet 鈥?The Facet at the tip of the gemstone  Preferred culet is not visible with unaided eye 鈥渘one鈥?or 鈥渟mall鈥? Depth 鈥?Height of Gemstone from Culet to Table  Crown Angle 鈥?angle of the Bezel Facet relative to the table plane  Pavilion Angle 鈥?angle of the main facet plane with respect to the table plane  The presence of absence of the culet make the diamond either a 58 or 57 faceted   one  There are differing points of view of whether a diamond needs a culet  Some   people say that the absence of a culet ensures that light stays within the diamond    Other says that the culet being a 鈥減oint鈥?leaves the diamond susceptible to   breakage because the culet is the most delicate part of the diamond  Diameter 鈥?Width of the diamond as measured thru the girdle  Table 鈥?Largest facet of a gemstone  Crown 鈥?Portion of the diamond extending from girdle to table  Girdle 鈥?Intersection of Crown  Pavilion  Defines Perimeter of Diamond  Pavilion 鈥?Bottom portion of the gemstone extending from girdle to culet,no
901,017f8543f378d7f3,Yo guys watch my channel on YouTube,no
902,017fca1c2ef4d277, Is the trick here asking the specifically correct question the exact right way    That was not very illuminating about sources is it  What does Wiki REQUIRE for BIOGRAPHICAL sources if the person who had the history is automatically discredited as being a liar about themselves  Is that specific enough,no
904,01809aa3e3036fd2,  I went ahead and did it ,no
905,0180be6450ef315a, I quite concur with my fellow editor above  Your work is very much appreciated Lisa,no
906,018252f59c43730d,  So to summarize your dealings with me in this matter so far   On my talk page Alan Liefting Please have a read of WPCAT anf please observe what is convention out there in category land   I read WPCAT  and just as I expected it agrees with me   I quote from it here see above   I observe what other articles are doing  and provide three actual examples from major high profile featured articles that are amongst the most frequently visited and carefully edited of any in the entire encyclopedia Automobile Physics and Christianity   Here Alan Liefting WikipediaCATEponymouscategories is largely ignored and you will find very few instances where the guideline is followed  despite I show that there are many many highprofile FAreviewed instances where its followed  so its clearly NOT largely ignored  its mostly only ignored by Alan Liefting  Who also needs to read WP3RR   Hmmm  interesting debating style  Youre demonstrably wrong  what youre saying is contrary to an established guideline and to common practice and not one single other person here agrees with you  This same argument applies to many other useful category removals that youve recently undertaken  I shall be reverting all of them if you do not do so yourself     ,no
908,01834616b403654c,   Paul Viiding   Kristen Viikm盲e   Luule Viilma   Viimne reliikvia,no
909,0184253533dfd16c,Hi  yes please help me move it there  I am a new user and I dont know what to do,no
915,0185ac72a68744d8,Agreed it is stupid to say that any Malfoy is albino,no
916,01861d48e5c9e7c0,Nosite onog Jamaka sramota za BH fudbal,no
929,018c408b7f5df7a9, Oh come one   First came the NYT article and others about a 70pagesreport then the AI report itself could be read   AI is blaming both sides but your summary is a caricature of reports content a very personal view like your comrades view above ,no
931,018da48d17a13be2,in the  Intertropical Convergence Zone ITCZ,no
934,0190a1dc3d243eb1,Neofascism and religion  Would you mind having a look at the actions on that article of Enviroknot and 1297351  Both are insist reinserting SSs pov despite his being blocked and having no credible supporting cites for that unique pov and the fact that Cberlet has provided on the talk page no less than 12 signifcant and credible references supporting the point that fascism is primarily a rightwing product Thanks Mirv,no
935,0191179e8af4f773, Queue 4 issues including lead hook   Crisco can you take care of the two pending issues that affect Queue 4 Sasata has posted at WTDYK that the lead hook is problematic and Yoninah has pointed out that the Queue 5 hook about an orthodox rabbi in LA is going to run during the Sabbath when orthodox Jews there cant use technology among other things and so wont be able to see the hook on the main page Swapping the rabbi hook to Queue 4 means it runs before local sundown on Friday when the Sabbath starts Thanks PS Just did a little more work on the Pearsall hook since he only designed the extension to the fire station that just closed not the original building,no
937,01925347e9fad23f,solve this problem it would be much appreciated Either do it yourself or tell me how to do it I makes no difference to me how its done just that it is done and soon,no
939,0192e3c7e75e272e,Ring mail mail plate mail  Hello  There is indeed several type of mail and again in different countries ended up calling them a different way  All the historical mail I have seen is 1 in 4 or 1 in 6 oriental style as in Japanese and Moghul Mongolian this done with flat or round rings  Now if I say 1 in 4 to you how do you know if I am refencing the 鈥淓uropean鈥?1 in 4 or kagomegatagusari  futaegusari kamekogusari or the Indian equivalent  Oriental mail organises the ring differently The rings are flat on the fabric and they are linked but much smaller oval rings There are several patterns Regardless it is very different in construction from 鈥淓uropean鈥?mail  My understanding and I can be wrong is that the Victorian used the tern ring mail to describe the European mail in opposition to the oriental way which was called chain mail  To be fair it has good as anything yes the even the flat rings when mounted looks like a succession of rings and the oriental mounting look like a chain   If you take some Moguls Mongol and Islamic armour some of them have the same oriental disposition and link small plate of metal Those plates are separated by and attached to strip of mail   Here is one link to Japanese mail  httpwwwsengokudaimyocomkatchukatchuhtml  The link in the French wiki  httpfrwikipediaorgwikiCottedemaillesannulaire  And the link to 鈥減late mail鈥? httpwwwquaibranlyfrccpodrechercheaspxb1id70200127286  Phil,no
940,0193732eb340a943,support 1 circlejerk in progress,no
943,01953ce07a95be75,You wikipedia nazis need to stop removing information just because YOU dont know if a piece of information is true doesnt mean its not true,no
947,0196398121c8145f,   Skull and crossbones   You say in some edit summaries that some other articles have the skull and crossbones symbol on them to symbolize death Well the correct solution is not to add that image to new articlesits to remove it from all of the articles its already on Wikipedia is not a kids book its not a tabloid newspaper its not a video game That cartoony imagery has absolutely no business in an encyclopedia and if you know if it being on other pages please remove it If some local group of editors have decided they like it feel free to let me know and well figure out where its happening and make sure to clarify how absolutely unacceptable those images are   ,no
949,0196d833e95970d2,   No sources are provided for either the CoConis claim or the previous Bob Peak claim 鈥?,no
956,01988cff2b06c3e0,   Alleged Dutch name   Dutch Karelskoning but Charleroi is more frequently used  writes But this is incorrect information because Karelskoning is never ever used at all I suggest that Karelskoning be deleted just like in the Dutch and French articles about Charleroi unless reliable sources such as Belgian books reference works and official documents prove that the name does exist Most of the internet hits are actually quotes from Wikipedia  132518 20050807 UTC,no
957,0198962c5435a061, SpecialVersion   In one wiki i try to run www sarkotube com I dont understand why the SpecialVersion is empty and find no explication on that But I find you contribute a lot to this special page So I apologise to disturb you with such questionbut if you can help meI enjoy Best regards,no
958,0198ba1362d90509,RePosted by Sharon Mooney,no
959,01991332fdc77fa0, Arthur MacArthur IV  Son  Born February 21 1938   Why is General MacArthurs son with Jean Marie Faircloth MacArthur not mentioned as a relative of the Generals,no
961,0199b4130247b233,  If you find it chillingly interesting why not correct the information You cant complain about something being wrong if you arent willing to correct it 鈥?  ,no
963,0199e248a8efdce7,23 7 July 2008 UTC    Thanks I am quite well and hope you are too  Cheers   21,no
967,019ec7684863d0d7, Noone has touched the Cris Alexander page nor is there any evidence that anyone has contacted you,no
970,01a1cb25f8fb60be,      Seeing as there is no actual belief in the Christian concept of original sin in Judaism why not just place that in as the Jewish veiwpont,no
977,01a4d1dbf1b17994,REDIRECT TalkStochastic roadmap simulation,no
978,01a52422bdbd1cf5,Hes now imprisoned in The Hague  Could we add more detail as to exactly what crimes he is accused of in the Trialsection  The article on himself lists the 11 charges as   Five counts of crimes against humanity Article 5 of the Statute  extermination murder persecutions on political racial and religious grounds persecutions inhumane acts forcible transfer   Three counts of violations of the laws of war Article 3 of the Statute  murder unlawfully inflicting terror upon civilians taking hostages   One count of grave breaches of the Geneva Conventions Article 2 of the Statute  willful killing14   Unlawful transfer of civilians because of religious or national identity15,no
979,01a55d1b91b5afd9,Under Investments section an inline citation should be footnoted      ,no
980,01a5f85d7cb01748,  This article is egregiously poor  ,no
981,01a6215bdbd7298a,Well I just stepped over the the Bahai Encyclopedia Project page and Abbas Effendi is what is used there thats a final answer for me  httpwwwbahaiencyclopediaprojectorgindexphpoptioncomcontentviewarticleid81abdulbahaabbas18441921catid36administrationinstitutionsItemid76,no
984,01a72cb813b1508f, First paragraph   The first paragraph is lacking description and has misleading information The website is powered by Google Custom Search It is not developed by Heap Media as the article claims the code has been written by Google Blackle simply provides the domain name I also added a summary that described the principle of the website as per WikipediaLayoutFirstparagraph but it has been reverted,no
985,01a73baf9de5a5f8,  Huh Gronkys made multiple efforts to have me kicked off the project  What are you talking about  This isnt the place for this discussion but I find this accusation simply bizarre   ,no
988,01a8471f02a694b2, No Mention of Abolitionism   Given the subject matter of opposition to the treason claims levied against Southern soldiers the Civil War and the involuntary Union shouldnt Spooners ardent abolitionist views be mentioned to give this article proper context I say it is absolutely essential Otherwise he could be easily painted as proslavery a racist or proConfederacy He was none of those things,no
991,01a89cad34d14eee,  Are you kidding I looked in the archives and found multiple instances of you referring to the edits that I had made as me agreeing with you thats just BS I only referred to you once previously in drawing a conclusion any other reasonable person would with respect to your edits Your claim that any and all nations that were formed from what was once the Soviet Union should be considered as succeeding the Soviet Union has one big flaw the Baltic states were already formed before the USSR was even created A reader who will look at the infobox to see what countries came into existence with the dissolution of the USSR will be misled because the the Baltic states already existed since 1920 In fact the notion that the Baltic states only came into existence with the dissolution of the USSR is considered Russian nationalist POV in RS And again how do you know readers do not care about the technicalities in the matter and omitting anything or separating them is not useful to the lay reader it is obvious that you do not care but dont project this unto the reader This is an encyclopaedia after all readers come here to be educated and informed   ,no
996,01a9ebf72533595b, Lyor Cohen   If you try and take out my sourced links again tell your hebe faggot benefactor whos paying you to make his vanitybio squeaky clean Ill put in a section    Controversy  The TVT Lawsuit  The FBI investigation into his participation in money laundering with Irv Gotti Ja Rule and Murder Inc  Kthxbye Factotum bitch,no
997,01aa8fb1bff7e5cd,Will you all please just listen to yourselves for a moment Your socalled theories as to their relationship are irrelevant Go go and find sources or stop wasting all of our time with pointless Original Research Why is it that the simplest of all Wikipedia guidelines is so misunderstood by so many people,no
1002,01ad4ccccec8c8ad,projective special orthogonal group needs to be written,no
1003,01adb423b7547078, RQG A point youre still missing is that there is more than one actual mathematical definition  Different characterizations of a concept can be equivalent to each other and which one is taken to be the definition may be a matter of convenience varying with the context  As I pointed out above one of the characterizations as AV superficially makes it appear that an affine space has more structure than a vector space since the vector space is only V rather than AV  But I explained why that is a superficial appearance and that particular way of defining the concept of affine space is not the only way and is not sacred     ,no
1007,01ae75b51c6f104d,Welcome  Hello and welcome to Wikipedia Thank you for your contributions I hope you like the place and decide to stay Here are a few good links for newcomers  The five pillars of Wikipedia  How to edit a page  Help pages  Tutorial  How to write a great article  Manual of Style  I hope you enjoy editing here and being a Wikipedian By the way please be sure to sign your name on talk pages using four tildes  to produce your name and the current date or three tildes  for just your name If you have any questions you can post to the help desk or ask me on my talk page Again welcome     Welcome to Wikipedia the free encyclopedia You dont have to log in to read or edit articles on Wikipedia but creating an account is quick free and nonintrusive requires no personal information and gives you many benefits including  The use of a username of your choice  The ability to view all your contributions via a My contributions link   Your own user page   Your own talk page which if you choose also allows users to send you messages without knowing your email address  The use of your own personal watchlist to which you can add articles that interest you  The ability to rename pages  The ability to upload images   The ability to customize the appearance and behavior of the website  The eligibility to become an administrator   The right to be heard in votes and elections  Your IP address will no longer be visible to other users  We hope that you choose to become a Wikipedian and create an account  We hope you enjoy your time here on Wikipedia as a Wikipedian  Australian Smelt  I did a little cleanup on the Australian Smelt article you wrote Please write in complete sentances on wikipedia please use proper stub tags on short articles  you can find the full list at WikipediaWikiProject Stub sortingStub types Please try to come closer to our standard formatting Thank you very much for contributing   ,no
1008,01aeddeab0ac923d,Why would we dismiss all our usual established reliable sources and scrabble around for others As I and others have said we dont need two ways to say the same thing especially if one is in a foreign language,no
1010,01af3330d7f530e0,if you add cocaine to a blunt it is called 51 And you get extra high,no
1011,01afcfda9587d3e4,Thats helpful MOS be damned Thecodingproject thinks its 10x worse 鈥?yes,
1013,01b0bcdfab21019e, Al Jazeera photos for day 17 and 18    I added photos from day 17 and 18 footage please make use of them,no
1018,01b2020a591e51e0,That took a lot longer than I thought it would You guys arent that goodMe,no
1021,01b3bcfa50af3e68,kevin bravo is a faggot,yes
1024,01b44755442cf8ad,yeah youre right its pretty dumb to delete thatI DO NOT believe the curse for Favre is his Packers situation Im still banking on the loser to get in a horrifying car accident,no
1026,01b4d739dc228219,   Page mentioned on The Big Show 6206   JBB read large sections of this page on air on 6206 covering in particular the information on Marty Smarty Marty the One Man Party,no
1027,01b508e8d9bcb0f0,Mention that he was a terrorist  Eg Terror of Ahmad Kasravi and ,no
1031,01b61a5a8cab9bbf,Listen S is the new rest system of the rockets after the acceleration is finished Why is this so hard to understand So if you perform a Lorentz transformation of points A and B from system S where the ships are moving with v after acceleration to S where they are at rest after acceleration you are calculating the endpoints of resting objects in S thus you have the rest length of the objects and the distance between the endpoints And what do the LorentzTrafos tell us Well they unambiguously show that the distance between A and B again those are the coordinates of the endpoints of in S resting objects has increased as compared to the coordinate length between A and B in S Of course this is in perfect agreement with relativity of simultaneity which shows that the spaceships started at different times in S thus they had different accelerations  Summarizing 1 You have two endpoints A and B with different accelerations in S therefore they are moving away from each other in S and after the acceleration the distance of the now resting objects has increased and the string has been stretched 2 Of course one can also choose frame S in which the accelerations appeared to be the same due to relativity of simultaneity and therefore the increased distance in S apparently stays the same in S Actually one should abandon the word appear in relativity it serves no purpose and only distracts one from correctly applying the Lorentztransformation   Now Dewan Beran and Bell unfortunately started with 2 and only afterwards at 1 so they had to focus their attention mostly on S and on length contraction which caused much confusion by some readers But the paradox is much easier to understand if one like Petkov and Franklin starts with 1 and then look at 2  BTW As explained above modern authors understand the paradox very well and some of them even try to confirm it experimentally Bells spaceship paradox in electron interferometry      ,no
1040,01bb6d3defb1f068,   Removal of Bands   There are several bands in the list which may not be thrash metal Most of these bands are either black or death I am posting some bands here on whom you can comment whether they are thrash or not genres in the brackets are what they are disputed to be   Desaster black   Destr枚yer 666 blackened thrash   Divine Empire death   Ghoul death   Grimfist blackened death   Hatesphere melodic death   Helstar speed   Impious death   Kat black   Legion of the Damned death   Loudblast death   Lyzanxia death   Messiah death   Morbid Saint death black   Mortification death   Nevermore heavy metal This one looks like Children of Bodom   Pestilence Death   Rage speed   Red Harvest industrial   Sex Machineguns speed   Skrew industrial   Stam1na alternative progressive   Stigmata death   Susperia melodic black   Terror 2000 melodic death   Torture Squad death   Transmetal death   Witchery black death   Yyrkoon death  I didnt expect these many well if you find some misplaced bands then add them to this list   ,no
1041,01bb8d2077e26ad8,Basic chemistry fails to describe whats going on hence the need for Biochemistry,no
1044,01bbd61f5c4771a4, Introduction and Getting started   Contributing to Wikipedia   The five pillars of Wikipedia   How to edit a page and How to develop articles   How to create your first article    Simplified Manual of Style  You may also want to take the Wikipedia Adventure an interactive tour that will help you learn the basics of editing Wikipedia  Please remember to sign your messages on talk pages by typing four tildes  this will automatically insert your username and the date If you need help check out WikipediaQuestions ask me on  or  to ask for help on your talk page and a volunteer should respond shortly Again welcome  鈥斅犅?    ,no
1045,01bbf0ef61bef387, be careful using the minor checkbox   Ill dispense with the templated warning since youve been around here for a while Be really careful about when you use the minor tag it shouldnt be used when making content changes like you did here This is especially problematic when you dont use edit summaries,no
1046,01bc25592f9c0421, IEEE   Vi峄噉 k峄?thu岷璽 膽i峄噉 v脿 膽i峄噉 t峄?no,
1054,01bfe966bf8ebbe6,   In no way did I support any conspiracy theory  Real third party evidence is provided a BBC4 article clearly discusses the RADIO and TV appearance I hope Snowed is not supported by moderators  in claiming that the youtube videos are forgeries since Peter Power himself does refer to them and never claims them to be fakes Clearly the subject is also relevant because Mr Power and BBC4 were compelled to issue lenghty repeated statements that make the TV appearance seem even stranger As to personal attack Do you think that anything that reflects negatively on a Person must be expunged from Wikipedia I am simply reporting a well known fact recorded that makes one think Since when does wikipedia think for its readers To revert my edits with the unsubstantiated conspiracy theory allegation as rationale is a clear violation of a fundamental Wikipedia principle NPOV Peter Power may or may not be a decent human being this is not for us to decide rather we should let facts speak  Snowed If you still think that I am peddling a conspiracy theory I urge you to look at the precise wording of my insert If someone feels that the wording hints at a hidden agenda I must remind you that the hidden agenda is in the TV appearance of Peter Power itself In light of grave violation of wikipedia principles I wish this topic to be discussed urgently and my edits be reinstated immediately by Snowed   ,no
1056,01c11d7def9a35df,Also they generally change the status to Failed good article above and take it off the list,no
1057,01c25e88206884b0,  One mans bemuddlement need not be another mans beffudlement,no
1058,01c2b61abc1137b2,If you know it well then why do you bring your religion up if it was anything that anyone would care about Keep your manipulative and propagandizing editing out of Wikipedia    ,no
1061,01c42c5cc9932e3d, Brazilian Pepper     The more I look at it the less Im sure about the picture on the Schinus article which I also linked to an article on Brazilian Pepper Im very familiar with this tree in the Keys and the leaf margins are always toothed or notched and the veins pretty prominent The berries do look right  I dont know about other Schinus species Is there any chance this photo was misidentified   July 5 2005 2312 UTC,no
1062,01c4643097d57a61,Does Arcanum support direct IP connections,no
1064,01c4e38cbc699293,Thanks Wed had Bob for almost ten years It was hard to let go鈥?鈥?no,
1065,01c4e7b9ec951e51, A question to WWGB   I added Berthe Meijer on 10 July 2012 page giving her description as DutchJewish It is certain that it was not my description but given by sources citing her death You deleted the latter part of it leaving only Dutch You stated in edit summary that it is a formatting issue Can you please explain the reason for your formatting in this case Thanks,no
1066,01c5284793bde158,On this page the alleged abuser was never convicted of abuse in a court of law but the Wikipedia page nonetheless includes the allegations and he wasnt even the recipient of a judgement by US district court judge,no
1068,01c6333adb815769,Sex is just sex and I do not think there are any white grey black or any color tantra sex Tantra in my understanding is a philosophy that uses energries to reach a state of mind which in pure and non dual Correct me it I am wrongjaganwlinkcomnp,no
1069,01c6f5f76d8d2ce6, editing of seattle times entry by annonymous user   HeIP 19225121911  has twice removed a section addressing a headline controversy that happened with the newspaper in 2002 He says its irrelevant because the controversy is dated If that criteria was used for sections in all wikipedia entries heck alot of controversies would be deleted The Seattle Times insulted Asian Americans in 2002 the newspaper apologized but its part of the papers history and I included a reference link Can this vandalism by the above IP be stopped,no
1072,01c84f4cd842a975,   Email   鈥?   ,no
1073,01c852defadfff72,Agreed Atheism isnt a religion,no
1075,01c8fe386b6fb26b,If anything is poor than the svg image,no
1076,01c9883207557452, Need new judge next year     Been watching your show every yearhave enjoyed itBut this yearand alot of other people i no are not watching because of the new judgenamed Nikishe has taken your show and made it all about hear and and the people singingi watched 2 of the shows but afterthat she took the enjoyment awayI hope you find a new judge next to replace her,no
1077,01c9a4e40ef520b3,   Improving this article   The article as it stands is a muddle I have removed statements from the section Origin which do not correspond to it but there are far more major defects The fundamental problem is that there is no current agreement among academics as to the contents of Arius teaching  Rowan Williams goes as far stating that Arianism is an invention of Athanasius Arius page to be supplied later  I am not clear as to how the article should be reworked but I sense that its revision should be part of a project which includes the other two main articles Arius and Arian Controversy  It is hardly worth trying to tidy up the missing citation references until the overall structure of the article has been rethought   ,no
1078,01c9c956d75ec360,sex sex nasty un un uhhh,no
1082,01cac85c44351b5f,all the images here had fair use rationals and what was illustated in the images was in the summaries and its perfectly legal so whats your problem,no
1083,01cad9ab6e851cc1,   Please stop your disruptive editing If your vandalism continues you will be blocked from editing Wikipedia  鈫?,no
1084,01cafe74a7fad54b,REDIRECT TalkEarly Dynastic Period Egypt,no
1088,01ccaf0c101ac07c,Recently improvement tags were added to this article No COI was found or exists in the creation of the article and I have taken the advice of other editors as to rewriting this article to ensure it is void of any adspeak I wanted to post this here first before removing the tags postimprovement in case there were any further objections,no
1096,01cfb57446bc64c0,Aqil Hussain Barlas looks legit,no
1103,01d2cc6683c5578f,  You see in your image under Licensing It says pretty clearly This work is copyrighted Wookiepedia has completely different and I believe mostly nonexistant rules on copyrighting they are not the same as Wikipedias Not all wikis are the same Read this just for a start   ,no
1106,01d3f248592adad0,Ask yourself whether you would say transcendantal or transcendental,no
1108,01d42137964b60e9,   Who Lived longer   Here is an excerpt from the section on Grouchos Death   Aged 86 at death Groucho lived the longest out of all the Marx Brothers and was survived only by younger brother Zeppo who outlived him by two years  Ive read this 10 times and it still doesnt make any sense The only possible coherence would be if Zeppo didnt count as one of the Marx Brothers but hes certainly listed as one at the beginning of the couple films Ive seen  Id edit it myself but I dont know which is the truth Could someone who knows fix this  鈥擯receding unsigned comment added by      Groucho had the longest lifespan of the brothers age 86 Zeppo was the youngest brother and hence was the last one to die     Or to put it another way Groucho died in 1977 at age 86 Zeppo died in 1979 at age 78 Gummo died in 1977 before Groucho at age 84     OH  OK Im with you now  Thanks a lot guys sorry for wasting your time    ,no
1109,01d4c415489cd3e3,Kris in fact received an abnormally generous amount of presemifinals screen time,no
1112,01d764cddf2d643c,Yes though that is largely in my personal academic writing experience because many of those publications are in American journalsconferences and the like For example the vast majority of electrical engineering journals are published by IEEE which prefers American English spelling ,no
1113,01d7f8230ed868ab,  As long as there are no other comments besides you and me just speedyclose it with speedy keepadministrative withdrawal due to ongoing RfD with a note that you plan on relisting it on some future date then remove the AfD template  Also put the oldafd templates on the talk page  Once someone else comments youll want to get that persons consent before speedyclosing it  The WPAfD page and related page show how to speedyclose an AfD email ,no
1115,01d84782f4ee4e03,Hey again Mourinhos confirmed that a deal has been agreed which basically verifies the information you posted before so you can re add Its not essential that its added now but it should be added at some point whilst I dont like adding rumours to Wikipedia I also dont like information being missed out Theres loads of cases on wiki like Willians transfer where theres no mention of Tottenham where verified information wasnt added creating an imperfect picture of what happened  Kind regards   ,no
1120,01d972d33d1d9473,ANOYMOUS ARE ARE A BUNCH OF CUNTS WHICH ARE SCARED TO SHOW THEM SELVES TO THE REAL WORLD,yes
1124,01dcc2f170468709, Intolerance in India    india is a Generator of liars like you,yes
1125,01dd12f5c12feb5c, Please restore the article about the National Research Center for Women  Families   Dear Julian  The National Research Center for Women  Families was described in a short wikipedia article because it is frequently quoted in the media around the world and in wikipedia  Im not sure why you deleted it but apparently you thought it was too much like advertising  However the article seems no different than articles for many other think tanks and nonprofit organizations  If there is a problem lets revise it rather than delete the entire article   I hope that we can discuss this  The Center is a think tank that does not accept money from companies whose medical products it reviews or evaluates  It does not sell anything  all the Centers work is provided for free  Center staff have testified before the Canadian Parliament the US Congress and many scientific organizations and agencies They are often quoted in the New York Times Washington Post Wall Street Journal and major media in many other countries as well  If you google it youll see what I mean,no
1130,01deecf39f418541,Ive spent some time googling Draghi  Apart from some arias only an oratorio has been recorded as far as I can see and the Viking doesnt list anything for any of the operas  He seems to be in the running for composer who wrote most operas though  There have been some recent performances of La patienza or pazienza di Socrate con due moglie but thats about it  So hes out  Malipiero  Grove has articles on eight of his operas  Viking has articles on three of those and one other,no
1134,01df9a774ddfa205,Sounds absolutely like a wilderness paradise So so sad for nature that it happens to be a highly strategic wilderness paradise we couldnt leave Alaska pristine no matter how badly we wanted to,no
1135,01dfd683d870d1d0,rejigged   路,no
1136,01e07031dd57eed5,  Have the people who have been readding the list lately even read WPLISTCRUFT This list is a violation of the following 1 The list was created just for the sake of having such a list 3 The list is a violation of Wikipedia is not an indiscriminate collection of information 4 The content is unverifiable or the underlying concept is nonnotable 6 The list is unlimited andor unmaintainable and 8 The list is unencyclopaedic ie it would not be expected to be included in an encyclopaedia This list can never be complete or referenced If you want to know a particular persons music go to their individual page 鈾?,no
1146,01e495446b7d9569,I cannot continue this discussion with you because you are mentally inferior to me Nothing could be further from the truth  Gustave is right every number with a repeating decimal is a rational number  There are no numbers with repeating decimals that are irrational  Look up the wikipedia page for repeating decimals if you think were wrong  Dont say youre smarter than the other posters that only tells them that you arent  ,no
1148,01e57b0259a6cf43, FileSkline of Kitchenerjpg listed for deletion   A file that you uploaded or altered FileSkline of Kitchenerjpg has been listed at WikipediaFiles for deletion Please see the discussion to see why this is you may have to search for the title of the image to find its entry if you are interested in it not being deleted Thank you,no
1156,01e76dd77f024bf2,   Just a note This page is on my watchlist and I had seen the changemade  by Babanwalia and subsequent revert by Anupam I wanted to intervene myself before Babans message but couldnt do as I was busy I will comment later when I get some free time Vigyani ,no
1157,01e7c06f2adff68e,going to be scouting sources over the  next few days to put this to rest,no
1159,01e872bc75cd467e,   Maryam Babangida   Your recent drastic changes to this article are not constructive   You have removed most of the sources for the article All content should have sources   You have added a source Shamed By Their Nation which does not mention the subject at all talking only about her husband   You have removed relevant information about the womens programs the glamorous persona and the news reports on reaction to her death  Her husbands regime was corrupt and harmed the progress of democracy in Nigeria That is marginally relevant and is pointed out in the previous version Maryam enjoyed the first lady role attending major social events dressed up in elaborate costumes and being discussed in the gossip columns She was a celebrity The article is incomplete without that information Maryam put much effort into womens causes Whatever the motives that deserves more than one sentence Her death triggered a flood of news articles mostly positive That is relevant  A Wikipedia article should give balanced and verifiable coverage of all significant aspects of the subject You should not remove references to sources or remove relevant material If you feel that there are other aspects that should be covered add material with sources on the other aspects If you feel that the sources reflect one bias add sources that reflect the other bias Some looked up to her  others resented her I do not want to get into an edit war but am unwilling to accept the article as it stands I strongly encourage you to revert your last edit then expand the article to add additional material that makes the article more complete and balanced You may want to first look at other articles on women notable mainly because of their choice of husband such as Jackie Kennedy Eva Braun and Marie Antionette Thanks   ,no
1162,01ea867d99fd1a23,c   b1   yes   b2      b3   yes   b4   yes   b5   yes,no
1163,01ead8bfe53f494f,Tunnels Wiki Project Proposal  We meet again    I saw your comment on  Tunnels Care to join me in starting a WikiProject Tunnels  Comments accepted at WikipediaWikiProject CouncilProposalsTunnels,no
1166,01ebe281e2ab6991,This comment is signed by Tony Mansell,no
1167,01ecff099405aef8,Oppose per above,no
